id,year,month,day,country,region,district,city,un,ingo,lgno_ncrs,icrc,ifrc,other,nationals_killed,nationals_wounded,nationals_kidnapped,total_nationals,internationals_killed,internationals_wounded,internationals_kidnapped,total_internationals,total_killed,total_wounded,total_kidnapped,total_affected,gender_male,gender_female,gender_unknown,means_of_attack,attack_context,location,lat,lng,details_(public),column,country_id,assumedday,assumedmonth,time,bucket
170,2002.0,2.0,,Afghanistan,Balkh,Mazar-e Sharif,Mazar-e Sharif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,H,36.7,67.116667,1 UN national staff shot and wounded after four armed men raided his house in Mazar-e Sharif.,,4,1,2,1.0125216e+12,8
171,2002.0,2.0,23.0,Somalia,Lower Shebelle,Merka,Merka,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,S,IA,H,1.79767,44.90755,"One INGO international (Swiss) shot and killed in residence in Merca, Feb 23. Related to employment dispute.","Jilib-Marca, Marka, Somalia",706,23,2,1.0144224e+12,8
172,2002.0,2.0,,Liberia,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,Am,U,5.7499721,-9.3658524,1 INGO national staff ambushed and killed.,Liberia,430,1,2,1.0125216e+12,8
173,2002.0,2.0,,Sudan,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,B,C,U,14.584444400000002,29.4917691,1 INGO national staffer killed by aerial bomb.,,729,1,2,1.0125216e+12,8
174,2002.0,3.0,7.0,Palestine,West Bank,,Tulkarem,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,U,32.31037,35.02863,"1 UN national staff shot and killed in Tulkarem, West Bank, March 7.","Ţūlkarm, West Bank, Palestine",275,7,3,1.0154592e+12,8
175,2002.0,3.0,,Palestine,,,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,5.0,U,C,U,31.649741,35.162072,1 IFRC national staff killed and 4 wounded by Israeli army.,Palestine,275,1,3,1.0149408e+12,8
176,2002.0,4.0,,Afghanistan,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,H,33.93911,67.709953,1 UN national staff shot dead in his house.,,4,1,4,1.0176192e+12,9
177,2002.0,4.0,,Somalia,Banaadir,,Mogadishu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,2.0333330000000003,45.35,1 UN national staff kidnapped for ransom in Mogadishu and held for 27 days.,,706,1,4,1.0176192e+12,9
178,2002.0,4.0,,Somalia,Banaadir,,"Mogadishu, Medina area",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,C,U,2.11667,45.4,1 UN national staff killed in fighting between Muse Sudi and Omar Finish militia groups in Medina.,"Banaadir, Somalia",706,1,4,1.0176192e+12,9
179,2002.0,4.0,8.0,Iraq,Baghdad,,Baghdad,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,U,33.302424800000004,44.3787992,"1 UN national staff shot and killed in Baghdad, April 8.",,368,8,4,1.018224e+12,9
180,2002.0,4.0,,Somalia,Gedo,Luuq,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,U,IA,H,3.73500005,42.59630291,"Two INGO national staff were killed in compound in Luuq, apparently related to a clan dispute.","Luuq, Somalia",706,1,4,1.0176192e+12,9
181,2002.0,7.0,,South Sudan,,,,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,4.0,K,U,U,7.265386099999999,30.05489,1 INGO national staff killed and 2 internationals and 1 national kidnapped in South.,South Sudan,728,1,7,1.0254816e+12,9
182,2002.0,7.0,,Russia,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,I,Am,R,64.6863136,97.7453061,2 INGO national staff seriously injured when vehicle hit by roadside IED.,,643,1,7,1.0254816e+12,9
183,2002.0,7.0,,Russia,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,K,U,U,64.6863136,97.7453061,"1 INGO international staff kidnapped in July and released Jan 7, 2003.",,643,1,7,1.0254816e+12,9
184,2002.0,8.0,,South Africa,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,-28.816623600000003,24.991639,1 UN national staff shot and killed in armed robbery.,RSA,710,1,8,1.02816e+12,10
185,2002.0,8.0,,Russia,Dagestan,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,U,U,43.057491600000006,47.1332224,"1 INGO international staff kidnapped in Dagestan, eventually released on ransom from Dutch govt.",,643,1,8,1.02816e+12,10
186,2002.0,8.0,,Uganda,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,K,R,PS,1.5333553999999998,32.2166578,"5 INGO national staff kidnapped after LRA raids refugee camp, later released.",,800,1,8,1.02816e+12,10
187,2002.0,8.0,,Somalia,,,en route to Mogadishu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,Am,R,2.0371099999999998,45.34375,"1 UN national staff kidnapped en route to work in Mogadishu, held for 6 days.","Mogadishu, Banaadir, Somalia",706,1,8,1.02816e+12,10
188,2002.0,8.0,,Angola,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,MV,U,-11.877576800000002,17.5691241,2 INGO national staff beaten by mob after their car hit and killed a child.,,24,1,8,1.02816e+12,10
189,2002.0,9.0,,Uganda,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,Am,R,1.5333553999999998,32.2166578,1 UN national staff killed in attack on UN convoy.,,800,1,9,1.0308384e+12,10
190,2002.0,9.0,,Colombia,,,,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,U,U,U,2.8930783,-73.7845072,4 NGO national staff murdered.,,170,1,9,1.0308384e+12,10
191,2002.0,9.0,,Uganda,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,Am,U,1.5333553999999998,32.2166578,1 INGO national staff killed.,,800,1,9,1.0308384e+12,10
192,2002.0,9.0,,Burundi,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,IA,U,-3.3634357,29.8870575,1 NGO national staff found murdered.,,108,1,9,1.0308384e+12,10
193,2002.0,9.0,,Palestine,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,PS,31.649741,35.162072,1 INGO national staff received minor wounds when settlers shot at a team repairing a deliberately vandalized water source.,,275,1,9,1.0308384e+12,10
195,2002.0,10.0,21.0,Sudan,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,K,U,U,14.584444400000002,29.4917691,"1 INGO staff member held and beaten by SPLA, Oct 21.",,729,21,10,1.0351584e+12,10
196,2002.0,10.0,,Jordan,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,IA,R,31.1667049,36.941628,"1 donor agency international (US) staff shot and killed entering their car to drive to work. On Dec. 14, the Government of Jordan arrested two men who confessed to the killing and to be members of the al Qaeda terrorist cell.",Jordan,400,1,10,1.0334304e+12,10
197,2002.0,11.0,,Afghanistan,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,U,U,33.93911,67.709953,2 UN national staff beaten.,,4,1,11,1.0361088e+12,10
198,2002.0,11.0,22.0,Palestine,West Bank,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,C,PS,32.025468800000006,35.2888075,"1 UN international staff shot and killed at the Jenin refugee camp by Israeli army gunfire, Nov 22.","Ramallah and al-Bireh Governorate, Palestine",275,22,11,1.0379232e+12,10
199,2002.0,11.0,13.0,Russia,Chechnya,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,K,U,U,43.397614700000005,45.6985005,"2 ICRC international staff and 2 ICRC national kidnapped Nov 13, released Nov 17.",,643,13,11,1.0371456e+12,10
200,2002.0,11.0,,Afghanistan,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,IA,PS,33.93911,67.709953,1 INGO national staff shot dead on community visit.,,4,1,11,1.0361088e+12,10
201,2002.0,11.0,,Jordan,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,S,IA,U,31.1667049,36.941628,1 INGO international (US) staff missionary aiding Palestinian refugees shot and killed.,,400,1,11,1.0361088e+12,10
202,2002.0,11.0,,Angola,Cuando Cubango,Mavinga,,0.0,12.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,12.0,0.0,0.0,12.0,L,Am,R,-15.8,20.25,Seven INGO national staff were killed and five wounded when their car hit a landmine near the southeastern Angolan city of Mavinga.,"Kuando Kubango, Angola",24,1,11,1.0361088e+12,10
203,2002.0,11.0,,Somalia,"Togdheer, Somaliland",Burao,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,R,H,9.52749,45.537472,1 INGO international staff injured during armed robbery of compound in Burao.,"Burco, Somalia",706,1,11,1.0361088e+12,10
204,2002.0,11.0,24.0,Afghanistan,Balkh,Chahar Bolak,Charbolak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,36.83763,66.63932,"1 INGO international (Japanese) staff killed in Chaharbolak district of Balkh, reported Nov 24, no other details.","Chahār Bōlak, Afghanistan",4,24,11,1.038096e+12,10
205,2002.0,11.0,19.0,Democratic Republic of Congo,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,-2.9814344,23.8222636,"1 INGO national staff kidnapped Nov 19, released a day later.",,180,19,11,1.037664e+12,10
206,2002.0,11.0,,Russia,,Nazranovsky,Nazran,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,U,U,60.0,100.0,1 INGO international staff kidnapped in Nazran and held for 9 days. Ransomed by family.,Russia,643,1,11,1.0361088e+12,10
207,2002.0,12.0,6.0,Palestine,Gaza Strip,,"Bureij Camp, east of the Salah al-Din Road",2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,U,C,PS,31.477287100000005,34.3215106,"2 UN national staff in Bureij Camp, Gaza Strip by IDF operations .","Gaza Strip, Palestine",275,6,12,1.0391328e+12,11
208,2002.0,12.0,4.0,Congo,Bouenza,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,U,U,-4.1121517,13.51292867,1 ICRC international staff and 1 national staff kidnapped by members of Ninja group in the Bouenza region on Dec 4 and released Dec 29.,"Bouenza, Congo-Brazzaville",178,4,12,1.03896e+12,11
209,2002.0,12.0,,Yemen,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,U,U,U,16.3471243,47.8915271,3 INGO international (US) staff killed in Yemen.,,887,1,12,1.0387008e+12,11
210,2002.0,,,Russia,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,B,Am,R,64.6863136,97.7453061,1 INGO national staff shot and wounded from passing helicopter at a crossroad.,,643,1,1,1.0098432e+12,8
211,2002.0,,,Russia,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,64.6863136,97.7453061,1 INGO national staff killed by gunfire from passing military convoy.,,643,1,1,1.0098432e+12,8
212,2002.0,,,Burundi,Gitega,,Gitega,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,R,H,-3.4284953000000002,29.9249718,1 ICRC national staff shot and killed during a break-in at ICRC office in Gitega.,"Gitega, Burundi",108,1,1,1.0098432e+12,8
213,2003.0,1.0,,Democratic Republic of Congo,Sud Kivu,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,S,Am,R,-3.2850762000000002,28.18012996,5 RC national staff wounded when car was fired upon near Uvira.,"Sud-Kivu, Congo-Kinshasa",180,1,1,1.0413792e+12,12
214,2003.0,1.0,,Pakistan,Kashmir,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,U,U,34.3752779,73.4730602,1 INGO national staff killed.,"Azad Kashmir, Pakistan",586,1,1,1.0413792e+12,12
215,2003.0,2.0,,Palestine,Gaza Strip,,Yunis Refugee Camp,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,PS,31.41667,34.33333,1 UN national staff killed in Younis Refugee Camp.,"Gaza Strip, Palestine",275,1,2,1.0440576e+12,12
216,2003.0,2.0,11.0,Kenya,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,U,U,1.4419683,38.4313975,"1 INGO 1nternational staff killed, Feb 11.",Kenya,404,11,2,1.0449216e+12,12
217,2003.0,2.0,,Russia,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,K,U,U,64.6863136,97.7453061,"1 NGO national staff kidnapped, fate unknown (presumed killed).",,643,1,2,1.0440576e+12,12
218,2003.0,2.0,,Uganda,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,1.5333553999999998,32.2166578,"1 INGO national staff wounded by glass when vehicle stopped, driver robbed, and gunmen fired at car while driving off.",,800,1,2,1.0440576e+12,12
219,2003.0,3.0,,Somalia,Lower Juba,Kismayo,Kismayo,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,Am,R,-0.358216,42.545087,1 UN national staff killed in ambush in Kismayo.,,706,1,3,1.0464768e+12,12
220,2003.0,3.0,10.0,Sudan,Darfur,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,11.329444,25.08565623,"1 UN national staff beaten with rifle butt and kicked when the agency's and an INGO's vehicles ambushed in Darfur, March 10.","South Darfur State, Sudan",729,10,3,1.0472544e+12,12
221,2003.0,3.0,27.0,Afghanistan,Kandahar,Kandahar,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,31.625733399999998,65.7145053,"1 ICRC international (Swiss and El Salvador) staff shot and killed in ambush north of Kandahar City, March 27.","Kandahar, Afghanistan",4,27,3,1.0487232e+12,12
222,2003.0,3.0,,Cote D'Ivoire,,,,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,U,U,U,7.9897371,-5.5679458,5 RC national staff killed.,Côte d'Ivoire,384,1,3,1.0464768e+12,12
223,2003.0,3.0,9.0,Liberia,,,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,U,Am,R,5.7499721,-9.3658524,"2 INGO national staff and 1 international killed on road, March 9.",,430,9,3,1.047168e+12,12
224,2003.0,3.0,13.0,Democratic Republic of Congo,Orientale,Ituri,Badiya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,1.6660700000000002,27.00836,"1 INGO national staff member kidnapped in Badiya, Ituri, along with 3 civilians on March 13 and released 4 days later.","Eastern, Congo",180,13,3,1.0475136e+12,12
225,2003.0,4.0,8.0,Iraq,Baghdad,,Baghdad,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,C,U,33.302424800000004,44.3787992,1 ICRC international staff killed during crossfire in Baghdad on April 8.,,368,8,4,1.04976e+12,13
226,2003.0,4.0,,Iraq,,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,U,Am,U,33.0955793,44.1749775,2 INGO international (Malaysian) staff and 1 national killed in ambush.,Iraq,368,1,4,1.0491552e+12,13
227,2003.0,4.0,,Liberia,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,U,U,5.7499721,-9.3658524,"1 INGO international and 1 national staff abducted and released, one on the first day and one after several days.",,430,1,4,1.0491552e+12,13
228,2003.0,4.0,20.0,South Africa,Gauteng,City of Tshwane,Pretoria,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,-25.74486,28.18783,"1 INGO national staff wounded when vehicle carjacked in Pretoria, 20 April. Victim escaped under fire.","City of Tshwane, Pretoria, City of Tshwane Metropolitan Municipality, South Africa",710,20,4,1.0507968e+12,13
229,2003.0,5.0,11.0,Democratic Republic of Congo,,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,U,U,U,-2.9814344,23.8222636,2 RC national staff killed May 11.,,180,11,5,1.0526112e+12,13
230,2003.0,5.0,,South Sudan,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B,Am,U,7.265386099999999,30.05489,1 INGO national staff killed by rocket grenade aimed at car.,,728,1,5,1.0517472e+12,13
231,2003.0,5.0,3.0,Afghanistan,Wardak,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,34.3707276,68.3288601,"1 INGO national staff killed in Wardak, May 3.","Wardak, Afghanistan",4,3,5,1.05192e+12,13
232,2003.0,5.0,,Somalia,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,H,8.3676771,49.083416,1 INGO national staff shot in leg when the office/house attacked in dispute over the compound.,,706,1,5,1.0517472e+12,13
233,2003.0,5.0,,Uganda,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,1.5333553999999998,32.2166578,1 INGO national staff killed when armed group ambushed and fired on the vehicle carrying the victim and others which was reportedly returning from a peace mission to reconcile the cattle rustling pastoralist comm,,800,1,5,1.0517472e+12,13
234,2003.0,6.0,6.0,Democratic Republic of Congo,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,-2.9814344,23.8222636,"1 UN national staff killed by gunshot, June 6.",,180,6,6,1.0548576e+12,13
235,2003.0,6.0,,Russia,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,U,U,64.6863136,97.7453061,1 INGO national staff shot and killed.,,643,1,6,1.0544256e+12,13
236,2003.0,7.0,15.0,Iraq,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,U,Am,R,33.0955793,44.1749775,"1 UN national staff killed and 1 national staff member wounded when convoy attacked, July 15.",,368,15,7,1.0582272e+12,13
237,2003.0,7.0,,Iraq,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,U,Am,U,33.0955793,44.1749775,1 ICRC international staff killed and 1 national staff wounded in ambush.,,368,1,7,1.0570176e+12,13
238,2003.0,7.0,,Burundi,Makamba,,Makamba,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,-4.1347916,29.8046322,"1 INGO national staff kidnapped in Makamb, later released.","Makamba, Burundi",108,1,7,1.0570176e+12,13
239,2003.0,7.0,,Burundi,Makamba,,Makamba,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,U,U,-4.1347916,29.8046322,2 INGO national staff kidnapped in Makamba and later released.,,108,1,7,1.0570176e+12,13
240,2003.0,7.0,,Liberia,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,B,U,U,5.7499721,-9.3658524,1 INGO national staff killed by mortar fire.,,430,1,7,1.0570176e+12,13
241,2003.0,7.0,22.0,Afghanistan,Farah,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,32.607110999999996,62.671011,"1 INGO national staff killed in Farah, Afghanistan, July 22.","Farah, Afghanistan",4,22,7,1.058832e+12,13
242,2003.0,7.0,,Senegal,Dakar,,Dakar,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,IA,P,14.693004199999999,-17.447026,2 INGO national staff physically assaulted in robbery by men with machetes outside restaurant in Dakar.,"Dakar, Senegal",686,1,7,1.0570176e+12,13
243,2003.0,7.0,,Russia,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,H,64.6863136,97.7453061,1 INGO national staff shot dead in home by unknown assailants dressed in civilian clothes. Interviewees made reference to reports that three men had called for victim's brother at their home and victim went out to speak to them.,,643,1,7,1.0570176e+12,13
244,2003.0,8.0,19.0,Iraq,Baghdad,,Baghdad,19.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,12.0,0.0,0.0,12.0,20.0,0.0,0.0,20.0,13.0,7.0,0.0,I,IA,H,33.302424800000004,44.3787992,"19 UN (11 internationals, 8 nationals) staff killed and 1 NGO staff killed in Canal Hotel bombing.",,368,19,8,1.0612512e+12,14
245,2003.0,8.0,27.0,Iraq,Kurdistan,,Erbil,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,36.22675,44.76106,"1 UN national staff wounded by small arms fire in Erbil, Aug 27.","Kurdistan, Muḩāfaz̧at as Sulaymānīyah, Iraq",368,27,8,1.0619424e+12,14
